way_id,building,building:levels,height
1267767147,apartments,5,-
1267767148,apartments,5,-
1267767149,apartments,5,-
1267767150,apartments,5,-
1267767151,apartments,5,-
1267767152,apartments,5,-
1267767153,apartments,5,-
1267767154,apartments,5,-
1267767155,apartments,5,-
1267767156,apartments,5,-
1267767157,apartments,5,-
1267767158,apartments,5,-
1267767159,apartments,5,-
1270246435,house,1,-
1270246437,house,1,-
1270246438,house,1,-
1273587822,yes,1,-
1274300735,house,2,-
1274300736,house,2,-
1274511142,house,2,-
1274515694,house,2,-
1274515700,house,1,-
1274515705,apartments,9,-
1277667155,apartments,5,-
1277667156,apartments,5,-
1277667157,apartments,5,-
1277868068,house,2,-
1277868069,yes,2,-
1278343117,university,2,-
1278343153,yes,1,-
1278343166,yes,1,-
1278942073,yes,2,-
1281764128,retail,2,-
1282048798,yes,1,-
1282048804,house,1,-
1282048805,house,1,-
1284506294,apartments,18,-
1288796739,house,2,-
1288796740,house,2,-
1288796741,house,2,-
1288796742,house,2,-
1288796743,house,2,-
1288796744,house,2,-
1288796745,house,2,-
1288796746,house,2,-
1288796747,house,2,-
1288796748,house,2,-
1288796749,house,2,-
1288796753,house,2,-
1288796754,house,2,-
1288796755,house,2,-
1288796756,house,2,-
1288796757,house,2,-
1288796758,house,2,-
1288796759,house,2,-
1288796760,house,2,-
1288796761,house,2,-
1288796762,house,2,-
1289001630,house,2,-
1289001636,house,2,-
1289001637,house,2,-
1289001638,house,1,-
1289001639,house,3,-
1289001640,house,1,-
1289001641,house,2,-
1289001643,house,2,-
1289001647,house,1,-
1289767875,house,1,-
1289767876,house,1,-
1289772193,house,2,-
1290396946,residential,3,-
1290578200,apartments,4,-
1290578202,apartments,4,-
1290578203,apartments,4,-
1292541329,house,2,-
1292541332,house,2,-
1292541349,house,1,-
1292734130,house,2,-
1292734131,house,2,-
1292734132,house,2,-
1292734133,house,2,-
1292734134,house,2,-
1292734139,house,2,-
1292734140,house,2,-
1292734143,yes,1,-
1292973164,house,1,-
1292973171,house,1,-
1293771779,house,2,-
1293771782,house,1,-
1293771785,house,1,-
1293771787,house,2,-
1293771789,house,1,-
1293771790,house,1,-
1293771791,house,1,-
1293771794,yes,2,-
1293771797,yes,1,-
1293845111,yes,4,-
1293932410,yes,4,-
1293932461,yes,4,-
1294628890,house,1,-
1294628891,house,1,-
1294628893,house,1,-
1294628894,house,1,-
1294628895,house,1,-
1294628899,retail,1,-
1294628902,house,2,-
1294628905,house,1,-
1294628906,house,1,-
1295074224,house,1,-
1295074226,retail,2,-
1295074229,house,1,-
1295074235,house,1,-
1295074236,house,1,-
1295074237,house,1,-
1295074240,house,1,-
1295074245,house,1,-
1295546241,yes,1,-
1295546248,yes,1,-
1296312618,apartments,4,-
1296524628,house,2,-
1296734552,house,2,-
1296747836,house,2,-
1296747838,house,2,-
1296747840,house,1,-
1296747841,house,1,-
1296749408,house,2,-
1296749411,house,2,-
1296749412,house,2,-
1296749413,house,2,-
1296749414,house,2,-
1296749415,house,1,-
1296756655,apartments,4,-
1296756656,apartments,4,-
1296756657,apartments,4,-
1296756658,apartments,4,-
1296756659,apartments,4,-
1296756660,apartments,4,-
1296756661,apartments,4,-
1296756662,apartments,4,-
1296756663,apartments,4,-
1296756664,apartments,4,-
1296756665,apartments,4,-
1298236747,yes,2,-
1299879126,house,1,-
1300626121,house,2,-
1300626135,house,2,-
1300626146,apartments,2,-
1300749954,house,2,-
1300749955,house,2,-
1300749956,house,2,-
1300749957,house,2,-
1300749958,house,2,-
1300749959,house,2,-
1300749960,house,2,-
1300749961,house,2,-
1300749962,house,2,-
1300749963,house,2,-
1300749964,house,2,-
1300749965,house,2,-
1300749966,house,2,-
1300749967,house,2,-
1300749968,house,2,-
1300749969,house,2,-
1300749970,house,2,-
1300749971,house,2,-
1300749972,house,2,-
1300749973,house,2,-
1300749974,house,2,-
1300749975,house,2,-
1300749976,house,2,-
1300749977,house,2,-
1301184821,yes,1,-
1301184830,yes,1,-
1301184833,house,1,-
1301198425,apartments,5,-
1301198426,apartments,5,-
1301198427,apartments,5,-
1301198428,apartments,5,-
1301198429,apartments,10,-
1301198430,apartments,10,-
1301404551,apartments,4,-
1302167339,yes,1,-
1302167340,yes,1,-
1302167341,yes,1,-
1302167344,apartments,5,-
1302167345,apartments,5,-
1302167346,apartments,5,-
1302167347,apartments,5,-
1302167348,apartments,5,-
1302167349,apartments,5,-
1302167350,apartments,5,-
1302167351,apartments,5,-
1302167352,apartments,5,-
1302167353,apartments,5,-
1302167354,apartments,5,-
1302167355,apartments,5,-
1302167356,apartments,5,-
1302167357,apartments,5,-
1302167358,apartments,5,-
1302167359,apartments,5,-
1302167360,apartments,5,-
1302167361,apartments,5,-
1302167362,apartments,5,-
1302167363,apartments,5,-
1302167364,apartments,5,-
1302167365,apartments,5,-
1302167366,apartments,5,-
1302167367,apartments,5,-
1302167368,apartments,5,-
1302167369,apartments,5,-
1302167370,apartments,5,-
1302167371,apartments,5,-
1303125021,apartments,24,-
1303982905,apartments,4,-
1304668361,yes,3,-
1311142848,yes,1,-
1312258926,house,2,-
1312564706,apartments,22,-
1314275442,yes,2,-
1314275444,yes,2,-
1314381620,house,1,-
1314968458,house,2,-
1314968459,house,2,-
1314968460,house,2,-
1314968461,house,2,-
1315579303,yes,1,-
1315786908,apartments,6,-
1315786909,apartments,6,-
1315786910,apartments,6,-
1315786911,apartments,6,-
1315786912,apartments,6,-
1315789157,yes,14,-
1315789158,yes,14,-
1315792343,yes,6,-
1322512376,house,2,-
1322512377,house,2,-
1322512378,house,2,-
1322512379,house,2,-
1322512380,house,2,-
1322512381,house,2,-
1322512382,house,2,-
1322512383,house,2,-
1322512384,house,2,-
1322512385,house,2,-
1322512386,house,2,-
1322512387,house,2,-
1322512388,house,2,-
1322512389,house,2,-
1322512390,house,2,-
1322512391,house,2,-
1322512392,house,2,-
1322512393,house,2,-
1322977159,yes,1,-
1323868462,retail,1,-
1323990144,residential,6,-
1323990145,residential,6,-
1324256312,yes,1,-
1324924058,house,1,-
1326185595,apartments,5,15
1326185596,apartments,5,15
1326185597,apartments,5,15
1326185598,apartments,5,15
1329767240,apartments,4,-
1329767241,apartments,4,-
1329767242,apartments,4,-
1329767243,apartments,4,-
1329767244,apartments,4,-
1329767245,apartments,4,-
1329767246,apartments,4,-
1329767247,apartments,4,-
1329767248,apartments,4,-
1329767249,apartments,4,-
1329767252,apartments,4,-
1329767253,apartments,4,-
1329767254,apartments,4,-
1329767255,apartments,4,-
1329767256,apartments,4,-
1335813952,yes,3,-
1335813954,house,2,7.5
1335813955,house,2,7.5
1337559143,apartments,3,-
1337559144,apartments,3,-
1337701389,apartments,4,-
1339251006,yes,5,-
1339251007,yes,5,-
1339251008,yes,5,-
1339251011,yes,5,-
1339318594,apartments,7,-
1339454017,yes,4,-
1339454018,yes,4,-
1339454019,yes,4,-
1339454020,yes,4,-
1339454021,yes,4,-
1339454022,yes,4,-
1339454023,yes,4,-
1339454024,yes,4,-
1339454025,yes,4,-
1339454026,yes,4,-
1339454027,yes,4,-
1339454028,yes,4,-
1339454029,yes,4,-
1339454030,yes,4,-
1339454031,yes,4,-
1339454032,yes,4,-
1341106546,yes,5,-
1341106547,yes,5,-
1341106550,yes,5,-
1341106551,yes,5,-
1341106565,yes,5,-
1341106568,yes,5,-
1341106569,yes,5,-
1341106575,yes,5,-
1341106576,yes,5,-
1341106577,yes,5,-
1341427922,yes,2,-
1341427923,yes,2,-
1341427924,house,2,-
1341427925,house,2,-
1341427926,house,2,-
1341427927,house,2,-
1341427928,house,2,-
1343905610,retail,1,-
1343905611,retail,1,-
1347186149,yes,1,-
1347391302,apartments,5,-
1347391303,apartments,5,-
1347391304,apartments,5,-
1347391305,apartments,5,-
1347391306,apartments,5,-
1347391307,apartments,5,-
1347391308,apartments,5,-
1347391309,apartments,5,-
1347391310,apartments,5,-
1347391311,apartments,5,-
1347391312,apartments,5,-
1347391313,apartments,5,-
1350810153,apartments,5,-
1350810154,apartments,5,-
1350810155,apartments,5,-
1350810156,apartments,5,-
1350810193,apartments,5,-
1350810194,apartments,5,-
1350810198,apartments,5,-
1350810201,apartments,5,-
1350810202,apartments,5,-
1350810203,apartments,5,-
1350810204,apartments,5,-
1350810205,apartments,5,-
1350810206,apartments,5,-
1350810210,apartments,5,-
1350810211,apartments,5,-
1350831683,house,1,-
1350831691,house,1,-
1350831698,house,2,-
1350831699,house,2,-
1350831700,house,2,-
1350831701,house,2,-
1350831702,house,2,-
1350831703,house,2,-
1350831704,house,2,-
1350831705,house,2,-
1350831706,house,2,-
1350831707,house,2,-
1350831708,house,2,-
1350831709,house,2,-
1350831710,house,2,-
1350831711,house,2,-
1350831712,house,2,-
1350831713,house,2,-
1350831714,house,2,-
1350831715,house,2,-
1350831716,house,2,-
1350831717,house,2,-
1350831718,house,2,-
1350831719,house,2,-
1350831720,house,2,-
1350831721,house,2,-
1350831722,house,2,-
1350831723,house,2,-
1350831724,house,2,-
1350831725,house,2,-
1350831726,house,2,-
1350831727,house,2,-
1350831728,house,2,-
1350831729,house,2,-
1350831730,house,2,-
1350831731,house,2,-
1350831732,house,2,-
1350831733,house,2,-
1350831734,house,2,-
1350831735,house,2,-
1350831736,house,2,-
1350831737,house,2,-
1350831738,house,2,-
1350831739,house,2,-
1350831740,house,2,-
1350831741,house,2,-
1350831742,house,2,-
1350831743,house,2,-
1350831744,house,2,-
1350831745,house,2,-
1350831746,house,2,-
1350831747,house,2,-
1350831748,house,2,-
1350831749,house,2,-
1350831750,house,2,-
1350831751,house,2,-
1350831752,house,2,-
1350831753,house,2,-
1350831754,house,2,-
1350831755,house,2,-
1350831756,house,2,-
1350831757,house,2,-
1350831758,house,2,-
1350831759,house,2,-
1350831760,house,2,-
1350831761,house,2,-
1350831762,house,2,-
1350831763,house,2,-
1350831764,house,2,-
1350831765,house,2,-
1350831766,house,2,-
1350831767,house,2,-
1350831768,house,2,-
1350831769,house,2,-
1350831770,house,2,-
1350831771,house,2,-
1350831772,house,2,-
1350831773,house,2,-
1350831774,house,2,-
1350831775,house,2,-
1350831776,house,2,-
1350831777,house,2,-
1350831778,house,2,-
1350831779,house,2,-
1350831780,house,2,-
1350831781,house,2,-
1350831782,house,2,-
1350831783,house,2,-
1350831784,house,2,-
1350831785,house,2,-
1350831786,house,2,-
1350831787,house,2,-
1350831788,house,2,-
1350831789,house,2,-
1350831790,house,2,-
1350831791,house,2,-
1350831792,house,2,-
1350831793,house,2,-
1350831794,house,2,-
1350831795,house,2,-
1350831796,house,2,-
1350831797,house,2,-
1350831798,house,2,-
1350831799,house,2,-
1350831800,house,2,-
1350831801,house,2,-
1350831802,house,2,-
1350831803,house,2,-
1350831804,house,2,-
1350831805,house,2,-
1350831806,house,2,-
1350831807,house,2,-
1350831808,house,2,-
1350831809,house,2,-
1350831810,house,2,-
1350831811,house,2,-
1350831812,house,2,-
1350831813,house,2,-
1350831814,house,2,-
1350831815,house,2,-
1350831816,house,2,-
1350831817,house,2,-
1350831818,house,2,-
1350831819,house,2,-
1350831820,house,2,-
1350831821,house,2,-
1350831822,house,2,-
1350831823,house,2,-
1350831824,house,2,-
1350831825,house,2,-
1350831826,house,2,-
1350831827,house,2,-
1350831828,house,2,-
1350831829,house,2,-
1350831830,house,2,-
1350831831,house,2,-
1350831832,house,2,-
1350831833,house,2,-
1350831834,house,2,-
1350831835,house,2,-
1350831836,house,2,-
1350831837,house,2,-
1350831838,house,2,-
1350831839,house,2,-
1350831840,house,2,-
1350831841,house,2,-
1350831842,house,2,-
1350831843,house,2,-
1350831844,house,2,-
1350831845,house,2,-
1350831846,house,2,-
1350831847,house,2,-
1350831848,house,2,-
1350831849,house,2,-
1350831850,house,2,-
1350831851,house,2,-
1350831852,house,2,-
1350831853,house,2,-
1350831854,house,2,-
1350831855,house,2,-
1350831856,house,2,-
1350831861,house,1,-
1350831863,house,1,-
1350831873,house,1,-
1350831874,house,1,-
1350831878,house,1,-
1354825548,house,2,-
1357073500,apartments,5,-
1357073501,apartments,5,-
1357073502,apartments,5,-
1357111003,house,2,-
1357111004,house,2,-
1357111005,house,2,-
1357111006,house,2,-
1357111007,house,2,-
1357111008,house,2,-
1357111009,house,2,-
1357111010,house,2,-
1357111011,house,2,-
1357111012,house,2,-
1357111013,house,2,-
1357111016,house,2,-
1357111017,house,2,-
1357111018,house,2,-
1357111019,house,2,-
1357111020,house,2,-
1357111021,house,2,-
1357111022,house,2,-
1357111023,house,2,-
1357111024,house,2,-
1357111025,house,2,-
1357111026,house,2,-
1357111027,house,2,-
1357111028,house,2,-
1357111029,house,2,-
1357111030,house,2,-
1357111031,house,2,-
1357111032,house,2,-
1357111033,house,2,-
1357111034,house,2,-
1357111035,house,2,-
1357111036,house,2,-
1357111037,house,2,-
1357111038,house,2,-
1357111039,house,2,-
1357111040,house,2,-
1357111041,house,2,-
1357111042,house,2,-
1357111043,house,2,-
1358270387,kindergarten,1,-
1358270396,yes,2,-
1359369600,yes,2,-
1361947995,retail,1,-
1362052516,yes,1,-
1362073968,apartments,5,-
1362073969,apartments,5,-
1362073970,apartments,5,-
1362073971,apartments,5,-
1362073972,apartments,5,-
1362073973,apartments,5,-
1362073974,apartments,5,-
1362073975,apartments,5,-
1363185297,roof,-,4.2
1363187400,yes,-,5
1363187401,yes,-,6
1363204914,yes,2,10
1363204916,house,2,6
1363204917,house,1,3
1363204920,house,1,5
1363204937,house,2,8
1363204938,house,2,8
1363204939,house,2,8
1363204940,house,2,8
1363228164,house,1,-
1364770942,apartments,15,-
1367346350,house,1,-
1367346351,house,1,-
1367346352,house,1,-
1367346353,house,1,-
1367346354,house,1,-
1368189598,retail,1,-
1371016404,apartments,21,-
1371243697,apartments,6,-
1374744271,apartments,5,-
1374744272,apartments,5,-
1374744273,apartments,5,-
1374744274,apartments,5,-
1374831376,yes,4,-
1374831379,yes,3,-
1378133845,yes,3,-
1378988765,apartments,4,-
1378988766,apartments,4,-
1378988767,apartments,4,-
1382304085,yes,20,-
1382304090,yes,20,-
1384796676,apartments,4,-
1384796677,apartments,4,-
1384796678,apartments,4,-
1384796679,apartments,4,-
1384796699,apartments,3,-
1384796700,apartments,3,-
1384796701,apartments,3,-
1384796702,apartments,3,-
1384796703,apartments,3,-
1384796704,apartments,3,-
1384796705,apartments,3,-
1384796706,apartments,3,-
1384796707,apartments,3,-
1384796708,apartments,3,-
1384796709,apartments,3,-
1384796710,apartments,3,-
1384796711,apartments,3,-
1384796712,apartments,3,-
1384796713,apartments,3,-
1384796714,apartments,3,-
1384796715,apartments,3,-
1384796716,apartments,3,-
1384796717,apartments,3,-
1384796718,apartments,3,-
1384796719,apartments,3,-
1384796738,apartments,3,-
1384796739,apartments,3,-
1384796740,apartments,3,-
1384796741,apartments,3,-
1384796742,apartments,3,-
1384796743,apartments,3,-
1384796744,apartments,3,-
1384796745,apartments,3,-
1384796746,apartments,3,-
1384796747,apartments,3,-
1384796748,apartments,3,-
1384796749,apartments,3,-
1384796750,apartments,3,-
1384796751,apartments,3,-
1384796752,apartments,3,-
1384796753,apartments,3,-
1384796754,apartments,3,-
1384796755,apartments,3,-
1384796756,apartments,3,-
1384796757,apartments,3,-
1384796758,apartments,3,-
1384796759,apartments,3,-
1384796760,apartments,3,-
1384796761,apartments,3,-
1384796762,apartments,3,-
1384796763,apartments,3,-
1384796764,apartments,3,-
1384796765,apartments,3,-
1384796766,apartments,3,-
1384796767,apartments,3,-
1384796768,apartments,3,-
1384796769,apartments,3,-
1384796770,apartments,3,-
1384796771,apartments,3,-
1384796772,apartments,3,-
1384796773,apartments,3,-
1384796774,apartments,3,-
1384796775,apartments,3,-
1384796776,apartments,3,-
1384796777,apartments,3,-
1384796781,apartments,4,-
1384796782,apartments,4,-
1384796783,apartments,4,-
1384796784,apartments,4,-
1384796785,apartments,4,-
1384796786,apartments,4,-
1384796787,apartments,4,-
1384796788,apartments,4,-
1384796789,apartments,4,-
1384796790,apartments,4,-
1384796791,apartments,4,-
1384796792,apartments,4,-
1384796793,apartments,4,-
1384796794,apartments,4,-
1384796795,apartments,4,-
1384796796,apartments,4,-
1384796797,apartments,4,-
1384796798,apartments,4,-
1384796799,apartments,4,-
1384796800,apartments,4,-
1384796801,apartments,4,-
1386636253,apartments,5,-
1401405618,yes,3,-
1408202260,yes,2,6
1414165875,apartments,5,-
1416846125,apartments,5,-
1416846126,apartments,5,-
1419028487,apartments,4,-
1419028488,apartments,4,-
1419028489,apartments,4,-
1419028490,apartments,4,-
1419028491,apartments,4,-
1419028492,apartments,4,-
1419028493,apartments,4,-
1419028494,apartments,4,-
1419028495,apartments,4,-
1419028496,apartments,4,-
1419028497,apartments,4,-
1419028498,apartments,4,-
1419028499,apartments,4,-
1419028500,apartments,4,-
1419028501,apartments,4,-
1419028502,apartments,4,-
1419028503,apartments,4,-
1419028504,apartments,4,-
1419028505,apartments,4,-
1419028506,apartments,4,-
1419028507,apartments,4,-
1419028508,apartments,4,-
1419028509,apartments,4,-
1419028510,apartments,4,-
1419028511,apartments,4,-
1419028512,apartments,4,-
1419028513,apartments,4,-
1419028514,apartments,4,-
1419028515,apartments,4,-
1419028516,apartments,4,-
1419028517,apartments,4,-
1419028518,apartments,4,-
1419028519,apartments,4,-
1419028520,apartments,4,-
1419028521,apartments,4,-
